CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Street,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Current Police Districts,DELETE - Zip Codes,DELETE - Police Districts,DELETE - Neighborhoods,DELETE - Neighborhoods_from_fyvs_ahh9,DELETE - 2017 Fix It Zones,DELETE - SF Find Neighborhoods,Civic Center Harm Reduction Project Boundary,DELETE - Current Supervisor Districts,Fix It Zones as of 2017-11-06 ,Invest In Neighborhoods (IIN) Areas,DELETE - HSOC Zones,Fix It Zones as of 2018-02-07,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,HSOC Zones as of 2018-06-05,OWED Public Spaces,Parks Alliance CPSI (27+TL sites),Neighborhoods
12640666,07/12/2020 02:40:00 PM,11/02/2020 12:00:00 AM,11/02/2020 12:00:00 AM,Closed,"Case Resolved - Damaged metal curb, metal has fallen apart.  - X1104 # 1197342,",DPW BSM Queue,Sidewalk or Curb,Curb_or_Curb_Ramp_Defect,Curb_or_Curb_Ramp_Defect,"1363 31ST AVE, SAN FRANCISCO, CA, 94122",31ST AVE,4,Outer Sunset,TARAVAL,37.761829376221,-122.489974975586,"(37.76182938, -122.48997498)",Phone,,39,10,7,35,3,1,5,56,8,35,35,,39,,7,,,,,,,1,,,,,39
13005052,10/09/2020 06:27:00 PM,10/14/2020 08:01:00 AM,10/14/2020 08:01:00 AM,Closed,Case Resolved - toters out of street or sidewalk area.,DPW Ops Queue,Litter Receptacles,Toters_left_out_24x7,,"534 PRECITA AVE, SAN FRANCISCO, CA, 94110",PRECITA AVE,9,Peralta Heights,INGLESIDE,37.74723815918,-122.410011291504,"(37.74723816, -122.41001129)",Phone,,60,9,2,2,7,2,4,28859,7,2,2,,60,,2,,,,,,,1,,,,,60
12012003,01/29/2020 04:06:00 PM,,03/11/2020 03:01:29 PM,Open,open,Muni Feedback Received Queue,MUNI Feedback,MUNI  - Conduct_Discourteous_Insensitive_Inappropriate_Conduct,301_Discourtesy_to_Customer,Not associated with a specific address,,,,,0,0,"(0.0, 0.0)",Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12640462,07/12/2020 01:38:00 PM,07/15/2020 09:17:46 PM,07/15/2020 09:17:46 PM,Closed,"Case Resolved - Thank you for your report. During the shelter-in-place, Graffiti Inspection Requests on Private Property are not considered an essential function. As a result, we will defer this inspection until the shelter-in-place has been lifted. Thank you for your understanding and your partnership in keeping San Francisco clean and beautiful. Please take care during this public health emergency.",DPW Ops Queue,Graffiti,Graffiti on Building_commercial,Building_commercial - Not_Offensive,"390 11TH AVE, SAN FRANCISCO, CA, 94118",11TH AVE,1,Inner Richmond,RICHMOND,37.7810583,-122.4695207,"(37.7810583, -122.4695207)",Web,,5,8,4,11,2,11,9,54,6,11,11,,5,,4,,,,,,,1,,,,,5
11870689,12/28/2019 02:33:09 PM,12/28/2019 04:26:12 PM,12/28/2019 04:26:12 PM,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Electronics,"1010 HAIGHT ST, SAN FRANCISCO, CA, 94117",HAIGHT ST,5,Buena Vista,PARK,37.771144110241,-122.438817095102,"(37.77114411, -122.4388171)",Mobile/Open311,http://mobile311.sfgov.org/reports/11870689/photos,112,7,11,3,11,15,8,29492,5,9,9,,112,,11,,,,,,,1,,,,,112
11843929,12/20/2019 04:14:00 PM,12/26/2019 07:43:00 AM,12/26/2019 07:43:00 AM,Closed,- SW31 : 8,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,"184 16TH AVE, SAN FRANCISCO, CA, 94118",16TH AVE,1,Lake Street,RICHMOND,37.784687042236,-122.475234985352,"(37.78468704, -122.47523499)",Phone,,2,8,4,29,2,11,9,54,6,26,26,,2,,4,,,,,,,1,,,,,2
12640438,07/12/2020 01:30:00 PM,07/15/2020 09:18:20 PM,07/15/2020 09:18:20 PM,Closed,"Case Resolved - Thank you for your report. During the shelter-in-place, Graffiti Inspection Requests on Private Property are not considered an essential function. As a result, we will defer this inspection until the shelter-in-place has been lifted. Thank you for your understanding and your partnership in keeping San Francisco clean and beautiful. Please take care during this public health emergency.",DPW Ops Queue,Graffiti,Graffiti on Building_commercial,Building_commercial - Not_Offensive,"3953 GEARY BLVD, SAN FRANCISCO, CA, 94118",GEARY BLVD,1,Inner Richmond,RICHMOND,37.7808129,-122.4619168,"(37.7808129, -122.4619168)",Web,,5,8,4,11,2,11,9,54,6,11,11,,5,,4,,,,,,,1,,,,,5
12640437,07/12/2020 01:30:00 PM,07/15/2020 09:12:37 AM,07/15/2020 09:12:37 AM,Closed,"Case Resolved - Thank you for your report. During the shelter-in-place, Graffiti Inspection Requests on Private Property are not considered an essential function. As a result, we will defer this inspection until the shelter-in-place has been lifted. Thank you for your understanding and your partnership in keeping San Francisco clean and beautiful. Please take care during this public health emergency.",DPW Ops Queue,Graffiti,Graffiti on Building_commercial,Building_commercial - Not_Offensive,"32 DERBY ST, SAN FRANCISCO, CA, 94102 (Virtual)",DERBY ST,3,Lower Nob Hill,CENTRAL,37.7875576,-122.4103322,"(37.7875576, -122.4103322)",Mobile/Open311,http://mobile311.sfgov.org/reports/12640437/photos,50,6,3,36,10,5,1,28852,1,36,36,,50,,3,,,,,5,,2,,,,,50
13005092,10/09/2020 06:44:00 PM,10/12/2020 03:03:02 PM,10/12/2020 03:03:02 PM,Closed,Case Resolved - WASTE NOT FOUND,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Boxed or Bagged Items,Intersection of 12TH AVE and CALIFORNIA ST,12TH AVE,1,Inner Richmond,RICHMOND,37.78461684444,-122.470866969335,"(37.78461684, -122.47086697)",Mobile/Open311,http://mobile311.sfgov.org/reports/13005092/photos,5,8,4,11,2,11,9,54,6,11,11,,5,,4,,,,,,,1,,,,,5
12827504,08/27/2020 12:48:00 PM,08/28/2020 10:13:00 AM,08/28/2020 10:13:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"8 NOE ST, SAN FRANCISCO, CA, 94114",NOE ST,8,Duboce Triangle,PARK,37.769007894458,-122.433584929605,"(37.76900789, -122.43358493)",Mobile/Open311,http://mobile311.sfgov.org/reports/12827504/photos,28,7,5,5,5,15,8,28862,5,3,3,18,28,,5,20,,,20,,,1,,5,,,28
12827506,08/27/2020 12:48:00 PM,08/28/2020 07:50:00 AM,08/28/2020 07:50:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"5871 MISSION ST, SAN FRANCISCO, CA, 94112",MISSION ST,11,Crocker Amazon,INGLESIDE,37.7089443,-122.4518307,"(37.7089443, -122.4518307)",Mobile/Open311,http://mobile311.sfgov.org/reports/12827506/photos,58,9,1,7,6,9,4,28861,7,5,5,,58,,1,,,,,,,2,,,,,58
13005121,10/09/2020 06:49:00 PM,10/12/2020 05:52:44 AM,10/12/2020 05:52:44 AM,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Furniture,"1450 HYDE ST, SAN FRANCISCO, CA, 94109",HYDE ST,3,Nob Hill,CENTRAL,37.794358431571,-122.417946070919,"(37.79435843, -122.41794607)",Mobile/Open311,http://mobile311.sfgov.org/reports/13005121/photos,16,6,3,32,10,5,1,28858,1,32,32,,16,,3,,,,,,,1,,,,,16
12206326,03/12/2020 09:27:50 AM,04/11/2020 07:00:34 PM,04/11/2020 07:00:34 PM,Closed,Agencies responded to request and no encampment in area. Area verified clean.,HSOC Queue,Encampments,Encampment Reports,Encampment Cleanup,"340 PAGE ST, SAN FRANCISCO, CA, 94102",PAGE ST,5,Lower Haight,NORTHERN,37.77358130748,-122.426402108062,"(37.77358131, -122.42640211)",Mobile/Open311,http://mobile311.sfgov.org/reports/12206326/photos,26,4,11,9,11,7,6,28852,9,10,10,,26,,11,,,,,,,1,,,,,26
13005126,10/09/2020 06:50:00 PM,10/12/2020 11:52:45 AM,10/12/2020 11:52:45 AM,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Furniture,"1505 BAY SHORE BLVD, SAN FRANCISCO, CA, 94124",BAY SHORE BLVD,10,Bayview,BAYVIEW,37.725351801671,-122.401251142678,"(37.7253518, -122.40125114)",Mobile/Open311,http://mobile311.sfgov.org/reports/13005126/photos,86,2,9,1,8,10,3,58,3,1,1,,86,,9,,,,,,,2,,,,,86
12827556,08/27/2020 12:55:00 PM,08/28/2020 10:58:00 AM,08/28/2020 10:58:00 AM,Closed,Case Transferred - This job has been transfered to a packer size truck. My truck is not big enough for all the debri.,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"4218 LAWTON ST, SAN FRANCISCO, CA, 94122",LAWTON ST,4,Outer Sunset,TARAVAL,37.756647929423,-122.50814394957,"(37.75664793, -122.50814395)",Mobile/Open311,,39,10,7,35,3,1,5,56,8,35,35,,39,,7,,,,,,,1,,,,,39
12827560,08/27/2020 12:56:11 PM,08/28/2020 08:29:45 AM,08/28/2020 08:29:45 AM,Closed,Case Resolved - these are low voltage lines so trees are allowed to grow through the lines. the strain if any will he received by directional pruning,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"714 TREAT AVE, SAN FRANCISCO, CA, 94110",TREAT AVE,9,Mission,MISSION,37.758732972456,-122.413729515839,"(37.75873297, -122.41372952)",Web,http://mobile311.sfgov.org/reports/12827560/photos,53,3,2,20,7,2,7,28859,4,19,19,,53,,2,,,3,,,,2,,3,,,53
12827562,08/27/2020 12:56:00 PM,08/28/2020 12:30:11 AM,08/28/2020 12:30:11 AM,Closed,Accepted - Noise informational reports are closed and summarized for department use.,Noise Report Queue,Noise Report,other_reallocate,Noise Report - other_reallocate,"105 BERRY ST, SAN FRANCISCO, CA, 94107",BERRY ST,6,Mission Bay,SOUTHERN,37.7765973,-122.3919488,"(37.7765973, -122.3919488)",Web,,34,1,10,4,9,6,2,28856,2,20,20,,34,,10,,,,,,,1,,,,,34
12207058,03/12/2020 11:21:47 AM,04/11/2020 11:00:41 PM,04/11/2020 11:00:41 PM,Closed,Transferred - Your request falls under the responsibility of The United States Postal Service (USPS) and we have submitted the request to them.,US Postal Service Maintenance Queue,Graffiti,Graffiti on Mail_box,Mail_box - Not_Offensive,"1097 GUERRERO ST, SAN FRANCISCO, CA, 94110",GUERRERO ST,8,Dolores Heights,MISSION,37.753648690311,-122.422964686308,"(37.75364869, -122.42296469)",Mobile/Open311,http://mobile311.sfgov.org/reports/12207058/photos,52,3,5,20,5,2,7,28859,4,19,19,,52,,5,,,,,,,1,,,,,52
12207083,03/12/2020 11:26:23 AM,04/11/2020 11:00:41 PM,04/11/2020 11:00:41 PM,Closed,Transferred - Your request falls under the responsibility of The United States Postal Service (USPS) and we have submitted the request to them.,US Postal Service Maintenance Queue,Graffiti,Graffiti on Mail_box,Mail_box - Not_Offensive,Intersection of 4TH ST and JESSIE ST,4TH ST,6,South of Market,TENDERLOIN,37.784934860822,-122.404814076745,"(37.78493486, -122.40481408)",Mobile/Open311,,32,5,10,8,9,12,2,28853,2,6,6,,32,,10,,,,,4,,1,,,,,32
12207410,03/12/2020 12:15:46 PM,04/11/2020 11:00:41 PM,04/11/2020 11:00:41 PM,Closed,Transferred - Your request falls under the responsibility of The United States Postal Service (USPS) and we have submitted the request to them.,US Postal Service Maintenance Queue,Graffiti,Graffiti on Mail_box,Mail_box - Not_Offensive,Intersection of 14TH ST and SOUTH VAN NESS AVE,14TH ST,9,Mission,MISSION,37.7684394,-122.4178408,"(37.7684394, -122.4178408)",Mobile/Open311,http://mobile311.sfgov.org/reports/12207410/photos,53,3,2,20,7,8,7,28853,4,19,19,12,53,1,2,14,,3,14,,,2,,3,,,53
12640725,07/12/2020 02:59:00 PM,07/15/2020 09:46:25 AM,07/15/2020 09:46:25 AM,Closed,Encampment Removed,Duplicate Case Hold Queue,Encampments,Encampment Reports,Encampment Cleanup,"485 CLEMENTINA ST, SAN FRANCISCO, CA, 94103 (Virtual)",CLEMENTINA ST,6,South of Market,SOUTHERN,37.77911667,-122.40563333,"(37.77911667, -122.40563333)",Mobile/Open311,http://mobile311.sfgov.org/reports/12640725/photos,32,1,10,34,9,14,2,28853,2,34,34,,32,1,10,,,,,7,,2,,,,,32
12207452,03/12/2020 12:21:48 PM,04/11/2020 11:00:41 PM,04/11/2020 11:00:41 PM,Closed,Transferred - Your request falls under the responsibility of The United States Postal Service (USPS) and we have submitted the request to them.,US Postal Service Maintenance Queue,Graffiti,Graffiti on Mail_box,Mail_box - Not_Offensive,"111 14TH ST, SAN FRANCISCO, CA, 94103",14TH ST,9,Mission,MISSION,37.7685301,-122.4158183,"(37.7685301, -122.4158183)",Mobile/Open311,http://mobile311.sfgov.org/reports/12207452/photos,53,3,2,20,7,8,7,28853,4,19,19,12,53,1,2,14,,3,14,,,2,,3,,,53
12208337,03/12/2020 02:42:22 PM,04/11/2020 11:00:41 PM,04/11/2020 11:00:41 PM,Closed,Transferred - Your request falls under the responsibility of The United States Postal Service (USPS) and we have submitted the request to them.,US Postal Service Maintenance Queue,Graffiti,Graffiti on Mail_box,Mail_box - Not_Offensive,Intersection of GRANT AVE and PACIFIC AVE,GRANT AVE,3,Chinatown,CENTRAL,37.7969036,-122.4069519,"(37.7969036, -122.4069519)",Mobile/Open311,http://mobile311.sfgov.org/reports/12208337/photos,104,6,3,6,10,3,1,308,1,4,4,,104,,3,,,,,,,2,,,,,104
12208383,03/12/2020 02:48:54 PM,04/11/2020 11:00:41 PM,04/11/2020 11:00:41 PM,Closed,Transferred - Your request falls under the responsibility of The United States Postal Service (USPS) and we have submitted the request to them.,US Postal Service Maintenance Queue,Graffiti,Graffiti on Mail_box,Mail_box - Not_Offensive,"662 GRANT AVE, SAN FRANCISCO, CA, 94108",GRANT AVE,3,Chinatown,CENTRAL,37.79319314,-122.40605839,"(37.79319314, -122.40605839)",Mobile/Open311,http://mobile311.sfgov.org/reports/12208383/photos,104,6,3,6,10,3,1,28857,1,4,4,,104,,3,,,,,,,2,,,,,104
12209398,03/12/2020 06:31:50 PM,04/11/2020 11:00:41 PM,04/11/2020 11:00:41 PM,Closed,Transferred - Your request falls under the responsibility of The United States Postal Service (USPS) and we have submitted the request to them.,US Postal Service Maintenance Queue,Graffiti,Graffiti on Mail_box,Mail_box - Offensive,Intersection of ANZA ST and FUNSTON AVE,ANZA ST,1,Inner Richmond,RICHMOND,37.77884667,-122.47156333,"(37.77884667, -122.47156333)",Mobile/Open311,http://mobile311.sfgov.org/reports/12209398/photos,5,8,4,11,2,11,9,54,6,11,11,,5,,4,,,,,,,1,,,,,5
12209408,03/12/2020 06:33:57 PM,04/11/2020 11:00:41 PM,04/11/2020 11:00:41 PM,Closed,Transferred - Your request falls under the responsibility of The United States Postal Service (USPS) and we have submitted the request to them.,US Postal Service Maintenance Queue,Graffiti,Graffiti on Mail_box,Mail_box - Offensive,"2788 MCALLISTER ST, SAN FRANCISCO, CA, 94118",MCALLISTER ST,1,Lone Mountain,RICHMOND,37.77532,-122.45819167,"(37.77532, -122.45819167)",Mobile/Open311,http://mobile311.sfgov.org/reports/12209408/photos,12,8,4,18,2,11,9,54,6,16,16,,12,,4,,,,,,,1,,,,,12
12208648,03/12/2020 03:41:00 PM,04/16/2020 12:19:51 PM,04/16/2020 12:19:51 PM,Closed,Outreach provided per accordance to CDC Covid-19 guidelines. Visit SF.GOV for more info.,Duplicate Case Hold Queue,Encampments,Encampment Reports,Encampment Cleanup,"1940 EVANS AVE, SAN FRANCISCO, CA, 94124",EVANS AVE,10,Central Waterfront,BAYVIEW,37.7470831,-122.3946996,"(37.7470831, -122.3946996)",Web,,56,2,9,1,8,10,3,58,3,1,1,,56,,9,,,,,,,1,,,,,56
12640956,07/12/2020 04:29:00 PM,07/20/2020 07:28:54 AM,07/20/2020 07:28:54 AM,Closed,"Case Resolved
Postings removed",RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Signage,"Walter Haas Playground, , SAN FRANCISCO, CA, 94131",Walter Haas Playground,8,Fairmount,INGLESIDE,37.740132149777,-122.433780243323,"(37.74013215, -122.43378024)",Mobile/Open311,http://mobile311.sfgov.org/reports/12640956/photos,59,9,5,10,5,2,4,63,7,7,7,,59,,5,,,,,,,1,,,,,59
12827583,08/27/2020 12:59:00 PM,08/28/2020 12:34:38 PM,08/28/2020 12:34:38 PM,Closed,Case Resolved - Feedback recorded,Muni Feedback Received Queue,Muni Service Feedback,Muni - Complaint_Frequency_Reliability,Delays,Not associated with a specific address,,,,,37.73220834706,-122.418965589101,"(37.73220835, -122.41896559)",Phone,,92,9,2,2,7,2,4,28861,7,2,2,,92,,2,,,,,,,1,,,,,92
12012087,01/29/2020 04:20:00 PM,01/30/2020 12:00:00 AM,01/30/2020 12:00:00 AM,Closed,Case Resolved - 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"202 2ND AVE, SAN FRANCISCO, CA, 94118",2ND AVE,1,Inner Richmond,RICHMOND,37.784876,-122.459966,"(37.784876, -122.459966)",Web,http://mobile311.sfgov.org/reports/12012087/photos,5,8,4,11,2,11,9,54,6,11,11,,5,,4,,,,,,,1,,,,,5
11870763,12/28/2019 02:55:00 PM,01/14/2020 11:03:40 AM,01/14/2020 11:03:40 AM,Closed,Case is a Duplicate,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,Intersection of SLOAT BLVD and 36TH AVE,SLOAT BLVD,4,Parkside,TARAVAL,37.734008789063,-122.493347167969,"(37.73400879, -122.49334717)",Phone,,40,10,8,35,4,1,5,64,8,35,35,,40,,8,,,,,,,1,,,,,40
11870755,12/28/2019 02:52:36 PM,01/11/2020 08:43:00 AM,01/11/2020 08:43:00 AM,Closed,Case Resolved,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,Intersection of PIERCE ST and OAK ST,PIERCE ST,5,Lower Haight,NORTHERN,37.773587186699,-122.434086317885,"(37.77358719, -122.43408632)",Mobile/Open311,,26,4,11,9,11,15,8,29492,5,10,10,,26,,11,,,,,,,1,,,,,26
11870754,12/28/2019 02:52:00 PM,12/28/2019 04:02:48 PM,12/28/2019 04:02:48 PM,Closed,Case Resolved - Officer responded to request under CAD # 193622026. Issue was addressed.,Parking Enforcement Dispatch Queue,Parking Enforcement,Blocking_Driveway_Cite_Tow,Blue - Subaru Forester - 5zwr145,"647 LINCOLN WAY, SAN FRANCISCO, CA, 94122",LINCOLN WAY,5,Inner Sunset,TARAVAL,37.7659277,-122.46481452,"(37.7659277, -122.46481452)",Mobile/Open311,http://mobile311.sfgov.org/reports/11870754/photos,109,10,11,14,11,11,5,56,8,12,12,,109,,11,,,,,,,1,,,,,109
11844005,12/20/2019 04:30:00 PM,12/26/2019 07:47:04 PM,12/26/2019 07:47:04 PM,Closed,"Encampment Removed
Gone on arrival.",HSOC Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of WILLOW ST and VAN NESS AVE,WILLOW ST,5,Cathedral Hill,NORTHERN,37.783351898193,-122.420974731445,"(37.7833519, -122.42097473)",Phone,,100,4,10,36,9,7,6,28858,9,36,36,,100,,10,,,,,,,2,1,,,,100
12827585,08/27/2020 12:59:00 PM,08/28/2020 10:03:00 AM,08/28/2020 10:03:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,Intersection of ARGUELLO BLVD and GEARY BLVD,ARGUELLO BLVD,1,Lone Mountain,RICHMOND,37.781257629395,-122.458862304688,"(37.78125763, -122.4588623)",Phone,,,8,4,11,2,11,9,54,6,11,11,,,,4,,,,,,,1,,,,,
13005221,10/09/2020 07:24:00 PM,10/12/2020 05:03:32 PM,10/12/2020 05:03:32 PM,Closed,Case Resolved - Pickup completed.,Recology_Abandoned,Tree Maintenance,Trees - Tree_Other,Other,"2344 CECILIA AVE, SAN FRANCISCO, CA, 94116",CECILIA AVE,7,Golden Gate Heights,TARAVAL,37.744470429642,-122.472179364527,"(37.74447043, -122.47217936)",Mobile/Open311,http://mobile311.sfgov.org/reports/13005221/photos,44,10,8,41,4,1,5,29491,8,40,40,,44,,8,,,,,,,1,,,,,44
12827610,08/27/2020 01:02:00 PM,08/28/2020 09:46:00 AM,08/28/2020 09:46:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,Human or Animal Waste,Human or Animal Waste,"385 9TH AVE, SAN FRANCISCO, CA, 94118 (Virtual)",9TH AVE,1,Inner Richmond,RICHMOND,37.781227111816,-122.467620849609,"(37.78122711, -122.46762085)",Phone,,5,8,4,11,2,11,9,54,6,11,11,,5,,4,,,,,,,1,,,,,5
12641187,07/12/2020 06:11:00 PM,07/15/2020 01:46:40 PM,07/15/2020 01:46:40 PM,Closed,Case Resolved,DPW Ops Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,Affixed Improperly,"285 BEACON ST, SAN FRANCISCO, CA, 94131",BEACON ST,8,Fairmount,INGLESIDE,37.74092047567,-122.433208348346,"(37.74092048, -122.43320835)",Mobile/Open311,http://mobile311.sfgov.org/reports/12641187/photos,59,9,5,10,5,2,4,63,7,7,7,,59,,5,,,,,,,1,,,,,59
12641186,07/12/2020 06:10:00 PM,07/15/2020 01:44:43 PM,07/15/2020 01:44:43 PM,Closed,Case Resolved,DPW Ops Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,Affixed Improperly,"383 BEACON ST, SAN FRANCISCO, CA, 94131",BEACON ST,8,Fairmount,INGLESIDE,37.741158252762,-122.433984255661,"(37.74115825, -122.43398426)",Mobile/Open311,http://mobile311.sfgov.org/reports/12641186/photos,59,9,5,10,5,2,4,63,7,7,7,,59,,5,,,,,,,1,,,,,59
12641180,07/12/2020 06:09:04 PM,07/15/2020 09:23:04 AM,07/15/2020 09:23:04 AM,Closed,Case Resolved,DPW Ops Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,Affixed Improperly,Intersection of DIAMOND ST and DIAMOND HEIGHTS BLVD,DIAMOND ST,8,Fairmount,INGLESIDE,37.741515595456,-122.435624385454,"(37.7415156, -122.43562439)",Mobile/Open311,http://mobile311.sfgov.org/reports/12641180/photos,57,9,5,10,5,2,4,63,7,7,7,,57,,5,,,,,,,1,,,,,57
12641071,07/12/2020 05:21:00 PM,07/15/2020 04:04:25 PM,07/15/2020 04:04:25 PM,Closed,"Case Resolved - 07/15/2020: Thank you for your report. During the Shelter-in-Place, Graffiti Inspection Requests on Private Property are not considered an essential function. As a result, we will defer this inspection until the Shelter-in-Place has been lifted. Thank you for your understanding and your partnership in keeping San Francisco clean and beautiful. Please take care during this public health emergency. MY",DPW - Bureau of Street Environmental Services - G,General Request - PUBLIC WORKS,request_for_service,bses - request_for_service,"2400 IRVING ST, SAN FRANCISCO, CA, 94122",IRVING ST,4,Outer Sunset,TARAVAL,37.7634659,-122.4836746,"(37.7634659, -122.4836746)",Web,,39,10,7,35,3,1,5,56,8,35,35,9,39,,7,11,,,11,,,1,,,,,39
12640985,07/12/2020 04:40:00 PM,07/15/2020 09:17:53 PM,07/15/2020 09:17:53 PM,Closed,"Case Resolved - Thank you for your report. During the shelter-in-place, Graffiti Inspection Requests on Private Property are not considered an essential function. As a result, we will defer this inspection until the shelter-in-place has been lifted. Thank you for your understanding and your partnership in keeping San Francisco clean and beautiful. Please take care during this public health emergency.",DPW Ops Queue,Graffiti,Graffiti on Street,Street - Not_Offensive,"331 OCTAVIA ST, SAN FRANCISCO, CA, 94102",OCTAVIA ST,5,Hayes Valley,NORTHERN,37.7753621,-122.4244055,"(37.7753621, -122.4244055)",Mobile/Open311,http://mobile311.sfgov.org/reports/12640985/photos,22,4,11,9,11,7,6,28852,9,10,10,,22,,11,,,,,,,1,,,,,22
12827630,08/27/2020 01:06:00 PM,08/28/2020 09:19:00 AM,08/28/2020 09:19:00 AM,Closed,Case Resolved,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"2367 MARKET ST, SAN FRANCISCO, CA, 94114",MARKET ST,8,Castro,MISSION,37.7629642608,-122.434461303169,"(37.76296426, -122.4344613)",Mobile/Open311,http://mobile311.sfgov.org/reports/12827630/photos,38,3,5,5,5,15,7,28862,4,3,3,1,38,,5,1,,5,1,9,,1,,5,,,38
12827657,08/27/2020 01:09:00 PM,08/28/2020 08:18:00 AM,08/28/2020 08:18:00 AM,Closed,Case Resolved,DPW - Bureau of Street Environmental Services - G,General Request - PUBLIC WORKS,complaint,bses - complaint,"851 BAKER ST, SAN FRANCISCO, CA, 94115",BAKER ST,5,Western Addition,PARK,37.779006958008,-122.442237854004,"(37.77900696, -122.44223785)",Web,,97,7,11,18,11,15,8,29490,5,16,16,,97,,11,,,,,,,1,,,,,97
12827665,08/27/2020 01:11:00 PM,08/28/2020 03:14:00 PM,08/28/2020 03:14:00 PM,Closed,Case Transferred - nbc,311 Supervisor Queue,General Request - BUILDING INSPECTION,complaint,inspection_services - complaint,"547 18TH AVE, SAN FRANCISCO, CA, 94121",18TH AVE,1,Inner Richmond,RICHMOND,37.777603149414,-122.477172851563,"(37.77760315, -122.47717285)",Phone,,5,8,4,29,2,11,9,55,6,26,26,,5,,4,,,,,,,1,,,,,5
